235 390 0.883 123 1656.00 1656 82800 0.450000 235 390 0.669760 236 1.000000 0 625 0 1875 10.028130
236 389 0.880 132 1650.00 1650 82500 0.450000 236 389 0.668416 237 1.000000 0 625 0 1875 10.733316
237 388 0.898 130 1683.00 1683 84150 0.450000 237 388 0.667904 238 1.000000 0 625 0 1875 11.032608
238 387 0.883 129 1656.00 1656 82800 0.450000 238 387 0.667200 239 1.000000 0 625 0 1875 10.865749
239 386 0.891 126 1671.00 1671 83550 0.450000 239 386 0.666240 240 1.000000 0 625 0 1875 9.928676
240 385 0.874 122 1638.00 1638 81900 0.450000 240 385 0.664832 241 1.000000 0 625 0 1875 9.759312
241 384 0.885 132 1659.00 1659 82950 0.450000 241 384 0.663488 242 1.000000 0 625 0 1875 11.137920
242 383 0.880 130 1650.00 1650 82500 0.450000 242 383 0.662464 243 1.000000 0 625 0 1875 10.843023
243 382 0.878 124 1647.00 1647 82350 0.450000 243 382 0.661632 244 1.000000 0 625 0 1875 9.832505
244 381 0.883 120 1656.00 1656 82800 0.450000 244 381 0.660544 249 1.000000 0 625 0 1875 8.998174
245 380 0.890 128 1668.00 1668 83400 0.450000 245 380 0.659648 257 1.000000 0 625 0 1875 11.057984
246 379 0.878 130 1647.00 1647 82350 0.450000 246 379 0.658944 247 1.000000 0 625 0 1875 10.651796
247 378 0.875 127 1641.00 1641 82050 0.450000 247 378 0.657728 250 1.000000 0 625 0 1875 10.447877
248 377 0.872 125 1635.00 1635 81750 0.450000 248 377 0.656448 253 1.000000 0 625 0 1875 9.934586
